filename_code,MET_start,MET_end,MJD_mid,interval_time(s),ObsID(RXTE),number_PCUs,which_PCUs(string),spec_filename,spec_MJD,spec_exposure(s),PCA_crate_raw(c/s/PCU),PCA_crate_normalized(c/s/PCU),soft_color(3.6-5.0/2.2-3.6_keV),err_soft_col,hard_color(8.6-18.0/5.0-8.6_keV),err_hard_col,PDS_name,PDS_integrated_rms_(0.1_10Hz),err_PDS_rms,PDS_low_chan_PCU2_0_255,PDS_high_chan_PCU2_0_255,PDS_source_crate(c/s/PCU),sample_std_dev_PDS_source_crate(c/s/PCU),deadtime_correction,average_pointing_offset(deg)
d4074b_a,352006900.4,352010286.4,53427.17353,3386,90428-01-01-01,3,23,bs.s1655_4074b_a.2.pha,53427.17355,3344,54.52,53.6,1.184,0.011,0.898,0.007,seg4074b_a_rsfft.asc,0.2675,0.0051,1,92,56.6,12.59,1.013,0.002
d4074c_a,352074876.4,352078328.4,53427.96068,3452,90058-16-07-00,4,234,bs.s1655_4074c_a.2.pha,53427.96087,3392,58.87,57.98,1.195,0.011,0.896,0.006,seg4074c_a_rsfft.asc,0.2786,0.0043,1,92,58.105,12.893,1.011,0.002
d4075a_a,352091860.4,352095319.4,53428.15729,3459,90428-01-01-03,3,23,bs.s1655_4075a_a.2.pha,53428.15735,3440,58.47,57.55,1.185,0.011,0.894,0.006,seg4075a_a_rsfft.asc,0.2712,0.0049,1,92,60.575,13.378,1.013,0.002
d4075b_a,352154196.4,352157614.4,53428.87853,3418,90428-01-01-04,3,23,bs.s1655_4075b_a.2.pha,53428.87855,3392,60.31,59.43,1.193,0.011,0.893,0.006,seg4075b_a_rsfft.asc,0.2757,0.0048,1,92,61.022,13.386,1.011,0.002
d4075b_b,352159827.4,352163284.4,53428.94393,3457,90428-01-01-04,3,23,bs.s1655_4075b_b.2.pha,53428.94392,3456,59.58,58.68,1.193,0.011,0.898,0.006,seg4075b_b_rsfft.asc,0.2782,0.0049,1,92,60.425,13.738,1.011,0.001
d4075b_c,352165523.4,352168943.4,53429.00965,3420,90428-01-01-04,3,23,bs.s1655_4075b_c.2.pha,53429.00957,3392,55.74,54.68,1.259,0.012,0.941,0.007,seg4075b_c_rsfft.asc,0.2757,0.005,1,92,56.905,14.854,1.012,0.002
d4075b_d,352171171.4,352172498.4,53429.0629,1327,90428-01-01-04,4,234,bs.s1655_4075b_d.2.pha,53429.06281,1312,48.16,46.83,1.661,0.034,0.965,0.011,seg4075b_d_rsfft.asc,0.2832,0.0081,1,92,46.726,12.033,1.01,0.002
d4075b_e,352172565.4,352174606.4,53429.08317,2041,90428-01-01-04,3,23,bs.s1655_4075b_e.2.pha,53429.08318,2016,57.49,56.25,1.244,0.015,0.924,0.008,seg4075b_e_rsfft.asc,0.2738,0.0063,1,92,59.987,14.292,1.014,0.001
d4076_a,352227812.4,352230226.4,53429.72476,2414,90428-01-01-02,2,2,bs.s1655_4076_a.2.pha,53429.72485,2368,61.65,60.74,1.179,0.012,0.887,0.007,seg4076_a_rsfft.asc,0.2624,0.0066,1,92,65.919,13.887,1.01,0.002
d4076_b,352233443.4,352236290.4,53429.79244,2847,90428-01-01-02,3,23,bs.s1655_4076_b.2.pha,53429.79235,2832,60.93,60.01,1.174,0.011,0.893,0.007,seg4076_b_rsfft.asc,0.2821,0.0054,1,92,61.678,13.599,1.011,0.001
d4076_c,352239139.4,352242564.4,53429.86171,3425,90428-01-01-02,3,23,bs.s1655_4076_c.2.pha,53429.8617,3424,60.59,59.76,1.181,0.01,0.898,0.006,seg4076_c_rsfft.asc,0.2743,0.0048,1,92,61.315,13.369,1.011,0.001
d4076_d,352244787.4,352248224.4,53429.92715,3437,90428-01-01-02,4,123,bs.s1655_4076_d.2.pha,53429.92707,3424,59.76,58.97,1.157,0.01,0.893,0.006,seg4076_d_rsfft.asc,0.2755,0.0042,1,92,60.24,13.11,1.012,0.001
d4078a_a,352335508.4,352338844.4,53430.97658,3336,90428-01-01-05,3,23,bs.s1655_4078a_a.2.pha,53430.9767,3296,55.22,54.48,1.168,0.011,0.9,0.007,seg4078a_a_rsfft.asc,0.2805,0.0051,1,92,56.561,13.221,1.012,0.002
d4078a_b,352341075.4,352344499.4,53431.04152,3424,90428-01-01-05,3,23,bs.s1655_4078a_b.2.pha,53431.04142,3392,54.65,53.91,1.176,0.011,0.901,0.006,seg4078a_b_rsfft.asc,0.271,0.005,1,92,56.471,13.191,1.013,0.001
d4078b_a,352354052.4,352355826.4,53431.18217,1774,90058-16-06-00,3,23,bs.s1655_4078b_a.2.pha,53431.18216,1744,55.37,54.44,1.165,0.015,0.904,0.009,seg4078b_a_rsfft.asc,0.2525,0.0068,1,92,58.264,12.5,1.015,0.002
d4078c_a,352392036.4,352393954.4,53431.62263,1918,90428-01-01-06,3,23,bs.s1655_4078c_a.2.pha,53431.62263,1888,56.14,55.16,1.176,0.015,0.897,0.008,seg4078c_a_rsfft.asc,0.2743,0.0067,1,92,56.973,12.831,1.011,0.001
d4078d_a,352403380.4,352406098.4,53431.75856,2718,90428-01-01-07,5,1234,bs.s1655_4078d_a.2.pha,53431.75855,2688,52.43,51.32,1.294,0.015,0.913,0.007,seg4078d_a_rsfft.asc,0.2733,0.0047,1,92,51.371,12.109,1.011,0.001
d4078e_a,352409076.4,352411026.4,53431.82004,1950,90428-01-01-08,3,23,bs.s1655_4078e_a.2.pha,53431.82003,1920,54.04,53.18,1.293,0.017,0.897,0.008,seg4078e_a_rsfft.asc,0.27,0.0066,1,92,54.292,11.896,1.011,0.002
d4078f_a,352414708.4,352418125.4,53431.89371,3417,90428-01-01-09,4,234,bs.s1655_4078f_a.2.pha,53431.89374,3392,54.75,53.96,1.254,0.012,0.902,0.006,seg4078f_a_rsfft.asc,0.2698,0.0046,1,92,54.16,13.335,1.012,0.001
d4078f_b,352420339.4,352423787.4,53431.95907,3448,90428-01-01-09,2,2,bs.s1655_4078f_b.2.pha,53431.95902,3440,56.64,55.8,1.201,0.011,0.896,0.006,seg4078f_b_rsfft.asc,0.2651,0.0058,1,92,60.974,13.675,1.012,0.001
