filename_code,MET_start,MET_end,MJD_mid,interval_time(s),ObsID(RXTE),number_PCUs,which_PCUs(string),spec_filename,spec_MJD,spec_exposure(s),PCA_crate_raw(c/s/PCU),PCA_crate_normalized(c/s/PCU),soft_color(3.6-5.0/2.2-3.6_keV),err_soft_col,hard_color(8.6-18.0/5.0-8.6_keV),err_hard_col,PDS_name,PDS_integrated_rms_(0.1_10Hz),err_PDS_rms,PDS_low_chan_PCU2_0_255,PDS_high_chan_PCU2_0_255,PDS_source_crate(c/s/PCU),sample_std_dev_PDS_source_crate(c/s/PCU),deadtime_correction,average_pointing_offset(deg)
day1850_a,159861508.4,159863314.4,51203.25939,1806,40401-01-20-00,4,123,bs.s1550_day1850_a.2.pha,51203.25939,1776,4837.5,4903.59,0.842,0.005,0.089,0.005,seg1850_a_rsfft.asc,0.0207,0.0005,1,94,4809.942,104.276,1.079,0.041
day1850_b,159863443.4,159865265.4,51203.28188,1822,40401-01-20-00,4,123,bs.s1550_day1850_b.2.pha,51203.28179,1808,4784.2,4849.77,0.831,0.005,0.089,0.005,seg1850_b_rsfft.asc,0.021,0.0005,1,94,4757.191,101.657,1.083,0.041
day1850_c,159867267.4,159868050.4,51203.32013,783,40401-01-20-00,4,123,bs.s1550_day1850_c.2.pha,51203.32003,768,4824.1,4892.68,0.829,0.005,0.088,0.005,seg1850_c_rsfft.asc,0.0207,0.0007,1,94,4791.97,96.439,1.084,0.041
day1851_a,159947844.4,159948545.4,51204.25226,701,40401-01-21-00,3,12,bs.s1550_day1851_a.2.pha,51204.25226,672,4843.09,4907.9,0.848,0.005,0.087,0.005,seg1851_a_rsfft.asc,0.0204,0.0008,1,94,4812.815,89.035,1.08,0.041
day1851_b,159953619.4,159954354.4,51204.31929,735,40401-01-21-01,3,12,bs.s1550_day1851_b.2.pha,51204.31939,688,4767.6,4833.83,0.835,0.005,0.086,0.005,seg1851_b_rsfft.asc,0.0212,0.0009,1,94,4735.284,116.716,1.082,0.041
day1852_a,160086212.4,160089058.4,51205.86615,2846,40401-01-22-00,4,123,bs.s1550_day1852_a.2.pha,51205.86615,2816,4848.33,4912.2,0.834,0.005,0.086,0.005,seg1852_a_rsfft.asc,0.0206,0.0004,1,94,4811.128,93.788,1.078,0.042
day1853_a,160166653.4,160169282.4,51206.79593,2629,40401-01-23-00,3,12,bs.s1550_day1853_a.2.pha,51206.79587,2608,4749.64,4816.39,0.836,0.005,0.084,0.005,seg1853_a_rsfft.asc,0.0198,0.0005,1,94,4717.389,89.749,1.075,0.042
day1855a_a,160287460.4,160288066.4,51208.18245,606,40401-01-24-00,3,12,bs.s1550_day1855a_a.2.pha,51208.18244,576,4875.33,4936.08,0.846,0.005,0.104,0.005,seg1855a_a_rsfft.asc,0.0206,0.0009,1,94,4849.542,116.91,1.078,0.041
day1855a_b,160293203.4,160293634.4,51208.2479,431,40401-01-24-01,3,12,bs.s1550_day1855a_b.2.pha,51208.248,384,4990.04,5054.81,0.84,0.005,0.099,0.005,seg1855a_b_rsfft.asc,0.0206,0.0006,1,94,4957.384,130.763,1.083,0.042
day1855b_a,160344996.4,160348290.4,51208.86393,3294,40401-01-25-00,5,1234,bs.s1550_day1855b_a.2.pha,51208.86392,3264,4801.11,4865.29,0.833,0.005,0.087,0.005,seg1855b_a_rsfft.asc,0.0213,0.0003,1,94,4755.204,112.016,1.078,0.042
day1856_a,160419812.4,160422242.4,51209.72485,2430,40401-01-26-00,3,12,bs.s1550_day1856_a.2.pha,51209.72485,2400,4750.84,4817.43,0.831,0.005,0.084,0.005,seg1856_a_rsfft.asc,0.0212,0.0005,1,94,4713.044,111.426,1.076,0.042
day1858_a,160592484.4,160593122.4,51211.713,638,40401-01-27-00,3,12,bs.s1550_day1858_a.2.pha,51211.713,608,4663.54,4731.44,0.828,0.005,0.082,0.005,seg1858_a_rsfft.asc,0.0192,0.0009,1,94,4628.462,91.237,1.074,0.041
day1858_b,160593251.4,160595042.4,51211.72855,1791,40401-01-27-00,3,12,bs.s1550_day1858_b.2.pha,51211.72846,1776,4613.07,4679.84,0.825,0.005,0.082,0.005,seg1858_b_rsfft.asc,0.0202,0.0006,1,94,4576.722,102.116,1.075,0.042
day1859_a,160684596.4,160687602.4,51212.79282,3006,40401-01-28-00,3,12,bs.s1550_day1859_a.2.pha,51212.79281,2960,4611.12,4677.15,0.826,0.005,0.083,0.005,seg1859_a_rsfft.asc,0.0211,0.0005,1,94,4575.896,121.886,1.075,0.042
day1860_a,160770868.4,160773938.4,51213.79171,3070,40401-01-29-00,3,12,bs.s1550_day1860_a.2.pha,51213.7917,3040,4598.14,4663.91,0.824,0.005,0.084,0.005,seg1860_a_rsfft.asc,0.0203,0.0005,1,94,4561.756,103.702,1.075,0.042
day1861_a,160874606.4,160878062.4,51214.99461,3456,40401-01-30-00,5,1234,bs.s1550_day1861_a.2.pha,51214.99466,3408,4768.69,4827.16,0.839,0.005,0.115,0.005,seg1861_a_rsfft.asc,0.018,0.0003,1,94,4737.742,149.761,1.08,0.042
day1862_a,160949316.4,160952878.4,51215.85992,3562,40401-01-31-00,5,1234,bs.s1550_day1862_a.2.pha,51215.85994,3536,4600.52,4659.73,0.832,0.005,0.106,0.005,seg1862_a_rsfft.asc,0.0193,0.0004,1,94,4559.208,111.692,1.077,0.042
day1862_b,160955059.4,160958632.4,51215.92646,3573,40401-01-31-00,5,1234,bs.s1550_day1862_b.2.pha,51215.92642,3568,4736.02,4794.41,0.832,0.005,0.116,0.005,seg1862_b_rsfft.asc,0.0202,0.0003,1,94,4696.45,146.558,1.08,0.042
day1863_a,161035589.4,161039203.4,51216.85875,3614,40401-01-32-00,3,12,bs.s1550_day1863_a.2.pha,51216.85874,3552,4507.38,4570.05,0.822,0.005,0.087,0.005,seg1863_a_rsfft.asc,0.0195,0.0004,1,94,4472.774,102.748,1.076,0.042
day1864_a,161110420.4,161113378.4,51217.72106,2958,40401-01-33-00,3,12,bs.s1550_day1864_a.2.pha,51217.72105,2928,4478.67,4542.25,0.826,0.005,0.08,0.005,seg1864_a_rsfft.asc,0.0195,0.0005,1,94,4441.792,93.497,1.074,0.042
day1866_a,161226980.4,161229125.4,51219.06543,2145,40401-01-34-00,3,12,bs.s1550_day1866_a.2.pha,51219.0655,2128,4383.57,4447.69,0.822,0.005,0.08,0.005,seg1866_a_rsfft.asc,0.0193,0.0006,1,94,4351.209,89.921,1.073,0.043
day1866_b,161233107.4,161234880.4,51219.13419,1773,40401-01-34-01,3,12,bs.s1550_day1866_b.2.pha,51219.13429,1712,4395.18,4460.86,0.818,0.005,0.079,0.005,seg1866_b_rsfft.asc,0.0189,0.0006,1,94,4365.293,90.292,1.072,0.043
day1867a_a,161352653.4,161353858.4,51220.51454,1205,40401-01-35-02,5,1234,bs.s1550_day1867a_a.2.pha,51220.51457,1168,4348.37,4413.5,0.823,0.005,0.082,0.005,seg1867a_a_rsfft.asc,0.0205,0.0006,1,94,4316.174,93.992,1.076,0.042
day1867a_b,161366851.4,161367234.4,51220.67411,383,40401-01-35-01,3,12,bs.s1550_day1867a_b.2.pha,51220.67402,368,4345.58,4411.36,0.817,0.005,0.081,0.005,seg1867a_b_rsfft.asc,0.0187,0.0007,1,94,4312.807,87.704,1.073,0.042
day1867b_a,161380988.4,161384514.4,51220.85592,3526,40401-01-35-00,3,12,bs.s1550_day1867b_a.2.pha,51220.85596,3456,4342.36,4405,0.829,0.005,0.084,0.005,seg1867b_a_rsfft.asc,0.0204,0.0005,1,94,4310.199,112.165,1.074,0.043
day1867b_b,161393539.4,161395202.4,51220.9904,1663,40401-01-35-03,5,1234,bs.s1550_day1867b_b.2.pha,51220.99041,1632,4322.09,4386.59,0.819,0.005,0.081,0.005,seg1867b_b_rsfft.asc,0.0215,0.0005,1,94,4292.556,116.601,1.075,0.043
day1868_a,161444204.4,161446466.4,51221.58027,2262,40401-01-36-00,3,12,bs.s1550_day1868_a.2.pha,51221.58041,2192,4282.34,4348.53,0.825,0.005,0.078,0.005,seg1868_a_rsfft.asc,0.0179,0.0006,1,94,4248.868,81.105,1.072,0.042
day1870_a,161634120.4,161637759.4,51223.78634,3639,40401-01-37-00,3,12,bs.s1550_day1870_a.2.pha,51223.78642,3600,4164.6,4231.27,0.818,0.005,0.077,0.005,seg1870_a_rsfft.asc,0.0185,0.0005,1,94,4139.497,82.484,1.072,0.043
day1870_b,161639843.4,161640594.4,51223.83587,751,40401-01-37-00,3,12,bs.s1550_day1870_b.2.pha,51223.83578,720,4206.37,4274.34,0.814,0.005,0.076,0.005,seg1870_b_rsfft.asc,0.0195,0.0009,1,94,4179.245,78.07,1.073,0.042
day1871_a,161714811.4,161718338.4,51224.71962,3527,40401-01-38-00,4,123,bs.s1550_day1871_a.2.pha,51224.71957,3488,4085.22,4149.88,0.817,0.005,0.076,0.005,seg1871_a_rsfft.asc,0.0184,0.0004,1,94,4056.597,75.897,1.072,0.043
day1873_a,161852724.4,161853634.4,51226.30069,910,40401-01-39-00,3,12,bs.s1550_day1873_a.2.pha,51226.30087,848,4120.91,4187.39,0.822,0.005,0.076,0.005,seg1873_a_rsfft.asc,0.0186,0.0009,1,94,4091.613,87.047,1.069,0.044
day1873_b,161858499.4,161859778.4,51226.36966,1279,40401-01-39-01,5,1234,bs.s1550_day1873_b.2.pha,51226.36976,1232,4092.97,4158.94,0.821,0.005,0.076,0.005,seg1873_b_rsfft.asc,0.018,0.0006,1,94,4061.186,77.578,1.069,0.042
day1874_a,161985860.4,161988878.4,51227.85381,3018,40401-01-40-00,3,12,bs.s1550_day1874_a.2.pha,51227.85383,2976,4003.95,4069.37,0.815,0.005,0.074,0.005,seg1874_a_rsfft.asc,0.0169,0.0005,1,94,3975.382,76.163,1.068,0.043
day1875_a,162060103.4,162063717.4,51228.71656,3614,40401-01-41-00,4,123,bs.s1550_day1875_a.2.pha,51228.71661,3600,3946.47,4007.72,0.816,0.005,0.074,0.005,seg1875_a_rsfft.asc,0.0174,0.0004,1,94,3914.594,79.553,1.07,0.043
day1877_a,162209811.4,162211474.4,51230.438,1663,40401-01-42-00,4,123,bs.s1550_day1877_a.2.pha,51230.43791,1648,3912.49,3974.92,0.805,0.005,0.073,0.005,seg1877_a_rsfft.asc,0.0179,0.0006,1,94,3880.809,78.075,1.067,0.042
day1877_b,162212131.4,162213410.4,51230.46263,1279,40401-01-42-00,4,123,bs.s1550_day1877_b.2.pha,51230.46253,1264,3903.85,3966.3,0.811,0.005,0.073,0.005,seg1877_b_rsfft.asc,0.0184,0.0007,1,94,3870.566,72.516,1.065,0.044
day1878a_a,162284245.4,162285410.4,51231.29662,1165,40401-01-43-01,3,12,bs.s1550_day1878a_a.2.pha,51231.29661,1136,4032.71,4096.19,0.802,0.005,0.085,0.005,seg1878a_a_rsfft.asc,0.018,0.0008,1,94,4003.608,93.702,1.069,0.042
day1878b_a,162295699.4,162297890.4,51231.43513,2191,40401-01-43-00,5,1234,bs.s1550_day1878b_a.2.pha,51231.43503,2160,3971.33,4033.25,0.803,0.005,0.084,0.005,seg1878b_a_rsfft.asc,0.0172,0.0005,1,94,3937.072,84.994,1.069,0.042
day1878b_b,162298163.4,162299103.4,51231.45641,940,40401-01-43-00,5,1234,bs.s1550_day1878b_b.2.pha,51231.45633,928,3994.06,4055.98,0.808,0.005,0.085,0.005,seg1878b_b_rsfft.asc,0.0172,0.0007,1,94,3963.468,84.358,1.068,0.044
day1879a_a,162367348.4,162368882.4,51232.2606,1534,40401-01-44-00,5,1234,bs.s1550_day1879a_a.2.pha,51232.26068,1488,4397.71,4447.6,0.819,0.005,0.159,0.005,seg1879a_a_rsfft.asc,0.0145,0.0005,1,94,4371.032,151.497,1.071,0.044
day1879b_a,162419908.4,162420769.4,51232.86503,861,40401-01-44-01,3,12,bs.s1550_day1879b_a.2.pha,51232.86503,832,4489.89,4537.91,0.814,0.005,0.173,0.005,seg1879b_a_rsfft.asc,0.0134,0.001,1,94,4445.292,129.578,1.074,0.044
day1880_a,162504047.4,162505682.4,51233.84334,1635,40401-01-45-00,3,12,bs.s1550_day1880_a.2.pha,51233.84337,1600,4386.6,4432.52,0.825,0.005,0.169,0.005,seg1880_a_rsfft.asc,0.0129,0.0007,1,94,4353.983,144.99,1.071,0.043
day1880_b,162505811.4,162507184.4,51233.86224,1373,40401-01-45-00,3,12,bs.s1550_day1880_b.2.pha,51233.86216,1360,4402.12,4451.03,0.817,0.005,0.163,0.005,seg1880_b_rsfft.asc,0.0129,0.0007,1,94,4368.861,128.074,1.071,0.044
day1882_a,162621998.4,162622505.4,51235.20199,507,40401-01-46-00,5,1234,bs.s1550_day1882_a.2.pha,51235.20198,496,4694.43,4737.6,0.821,0.005,0.205,0.005,seg1882_a_rsfft.asc,0.0157,0.0009,1,94,4651.384,129.786,1.073,0.044
day1882_b,162623427.4,162624722.4,51235.22309,1295,40401-01-46-00,5,1234,bs.s1550_day1882_b.2.pha,51235.223,1280,4505.01,4548.19,0.815,0.005,0.198,0.005,seg1882_b_rsfft.asc,0.0157,0.0006,1,94,4462.474,160.887,1.075,0.042
day1882_c,162626131.4,162628265.4,51235.25924,2134,40401-01-46-00,5,1234,bs.s1550_day1882_c.2.pha,51235.2592,2112,4338.44,4384.39,0.814,0.005,0.181,0.005,seg1882_c_rsfft.asc,0.0158,0.0005,1,94,4299.116,159.512,1.069,0.044
day1882_d,162629187.4,162630961.4,51235.29253,1774,40401-01-46-00,5,1234,bs.s1550_day1882_d.2.pha,51235.29244,1760,4401.91,4449.71,0.81,0.005,0.174,0.005,seg1882_d_rsfft.asc,0.0139,0.0005,1,94,4355.318,184.316,1.074,0.042
day1884_a,162832435.4,162835122.4,51237.65022,2687,40401-01-47-00,3,12,bs.s1550_day1884_a.2.pha,51237.65013,2656,3705.58,3762.48,0.796,0.005,0.091,0.005,seg1884_a_rsfft.asc,0.0174,0.0006,1,94,3675.013,95.795,1.064,0.044
day1886_a,162957404.4,162957954.4,51239.08425,550,40401-01-48-00,5,1234,bs.s1550_day1886_a.2.pha,51239.08439,496,3863.08,3913.1,0.804,0.005,0.136,0.005,seg1886_a_rsfft.asc,0.0151,0.0009,1,94,3825.909,99.38,1.067,0.044
day1886_b,162959603.4,162964082.4,51239.13244,4479,40401-01-48-00,5,1234,bs.s1550_day1886_b.2.pha,51239.13235,4448,3815.79,3864.83,0.804,0.005,0.139,0.005,seg1886_b_rsfft.asc,0.0165,0.0003,1,94,3783.633,121.181,1.064,0.044
day1886_c,162965363.4,162966244.4,51239.17829,881,40401-01-48-00,5,1234,bs.s1550_day1886_c.2.pha,51239.17828,864,3843.84,3892.61,0.804,0.005,0.145,0.005,seg1886_c_rsfft.asc,0.0158,0.0008,1,94,3813.347,124.449,1.064,0.044
day1887_a,163042203.4,163044242.4,51240.07434,2039,40401-01-49-00,5,1234,bs.s1550_day1887_a.2.pha,51240.07429,2016,3942.12,3989.25,0.807,0.005,0.153,0.005,seg1887_a_rsfft.asc,0.0144,0.0005,1,94,3906.643,112.217,1.066,0.043
day1888_a,163194947.4,163196738.4,51241.84077,1791,40401-01-50-00,5,1234,bs.s1550_day1888_a.2.pha,51241.84068,1776,4234.51,4269.75,0.818,0.005,0.253,0.005,seg1888_a_rsfft.asc,0.0353,0.0005,1,94,4192.736,83.337,1.068,0.044
day1888_b,163196867.4,163197724.4,51241.85759,857,40401-01-50-00,5,1234,bs.s1550_day1888_b.2.pha,51241.85753,848,4223.51,4254.84,0.818,0.005,0.266,0.005,seg1888_b_rsfft.asc,0.0357,0.0007,1,94,4180.192,75.634,1.068,0.045
day1889_a,163253380.4,163254850.4,51242.51522,1470,40401-01-51-00,4,123,bs.s1550_day1889_a.2.pha,51242.51522,1424,4055.39,4084.08,0.809,0.005,0.277,0.005,seg1889_a_rsfft.asc,0.0343,0.0006,1,94,4021.97,77.843,1.073,0.045
day1891_a,163425220.4,163425904.4,51244.49957,684,40401-01-52-00,3,12,bs.s1550_day1891_a.2.pha,51244.49957,656,4937.61,4953.4,0.864,0.005,0.336,0.005,seg1891_a_rsfft.asc,0.0215,0.0009,1,94,4895.846,106.637,1.077,0.044
day1892_a,163499313.4,163502002.4,51245.36873,2689,40401-01-53-00,3,12,bs.s1550_day1892_a.2.pha,51245.36883,2624,4620.44,4622.04,0.871,0.005,0.378,0.005,seg1892_a_rsfft.asc,0.048,0.0005,1,94,4580.378,147.04,1.076,0.044
day1893_a,163591587.4,163593506.4,51246.43226,1919,40401-01-54-00,4,234,bs.s1550_day1893_a.2.pha,51246.43216,1904,4540.7,4560.03,0.845,0.005,0.323,0.005,seg1893_a_rsfft.asc,0.0216,0.0005,1,94,4479.214,86.589,1.075,0.044
day1893_b,163593635.4,163594143.4,51246.44779,508,40401-01-54-00,4,234,bs.s1550_day1893_b.2.pha,51246.44772,496,4550.36,4569.88,0.843,0.005,0.322,0.005,seg1893_b_rsfft.asc,0.0218,0.0009,1,94,4500.212,73.472,1.076,0.045
day1894_a,163726194.4,163729022.4,51247.99547,2828,40401-01-55-00,4,234,bs.s1550_day1894_a.2.pha,51247.9955,2784,4440.48,4442.1,0.869,0.005,0.379,0.005,seg1894_a_rsfft.asc,0.0495,0.0005,1,94,4392.124,145.935,1.071,0.045
day1895_a,163735940.4,163737304.4,51248.0998,1364,40401-01-51-01,3,23,bs.s1550_day1895_a.2.pha,51248.09985,1344,4463.31,4469.85,0.866,0.005,0.366,0.005,seg1895_a_rsfft.asc,0.0432,0.0008,1,94,4408.496,130.262,1.072,0.044
day1896_a,163848932.4,163849745.4,51249.40439,813,40401-01-56-00,3,12,bs.s1550_day1896_a.2.pha,51249.40439,784,4116.89,4114.09,0.866,0.005,0.395,0.005,seg1896_a_rsfft.asc,0.0566,0.001,1,94,4081.179,137.666,1.072,0.044
day1896_b,163855043.4,163855500.4,51249.47305,457,40401-01-56-01,3,12,bs.s1550_day1896_b.2.pha,51249.473,448,4159.14,4156.94,0.866,0.005,0.394,0.005,seg1896_b_rsfft.asc,0.0567,0.0013,1,94,4118.953,131.929,1.071,0.044
day1897_a,163960644.4,163963474.4,51250.70902,2830,40401-01-57-00,2,2,bs.s1550_day1897_a.2.pha,51250.70902,2800,2600.33,2590.34,0.838,0.005,0.458,0.005,seg1897_a_rsfft.asc,0.1293,0.001,1,94,2565.242,132.723,1.045,0.045
day1900_a,164179412.4,164180482.4,51253.23087,1070,40401-01-58-00,4,234,bs.s1550_day1900_a.2.pha,51253.23087,1024,3561.06,3558.91,0.856,0.005,0.392,0.005,seg1900_a_rsfft.asc,0.0513,0.0009,1,94,3517.632,77.53,1.067,0.044
day1901_a,164257533.4,164258097.4,51254.13212,564,40401-01-58-01,5,1234,bs.s1550_day1901_a.2.pha,51254.13207,544,3386.18,3419.24,0.537,0.005,0.358,0.005,seg1901_a_rsfft.asc,0.0632,0.0012,1,94,3373.238,119.312,1.058,0.044
day1902_a,164340628.4,164341602.4,51255.09624,974,40401-01-59-01,3,23,bs.s1550_day1902_a.2.pha,51255.09624,944,2411.62,2437.98,0.759,0.005,0.26,0.005,seg1902_a_rsfft.asc,0.0318,0.0011,1,94,2376.528,36.707,1.045,0.045
day1902_b,164346339.4,164347490.4,51255.16337,1151,40401-01-59-00,3,23,bs.s1550_day1902_b.2.pha,51255.16346,1104,2387.46,2409.52,0.76,0.005,0.286,0.005,seg1902_b_rsfft.asc,0.0309,0.0011,1,94,2354.682,41.156,1.048,0.045
day1902_c,164348195.4,164350141.4,51255.18945,1946,40401-01-59-00,3,23,bs.s1550_day1902_c.2.pha,51255.18939,1920,2364.45,2387.48,0.751,0.005,0.281,0.005,seg1902_c_rsfft.asc,0.0311,0.0008,1,94,2332.302,40.223,1.052,0.045
day1902_d,164352083.4,164353042.4,51255.22874,959,40401-01-59-00,3,23,bs.s1550_day1902_d.2.pha,51255.22865,928,2375.35,2398.78,0.754,0.005,0.278,0.005,seg1902_d_rsfft.asc,0.0313,0.0012,1,94,2342.858,39.494,1.052,0.045
day1905a_a,164599588.4,164600450.4,51258.09282,862,40401-01-61-01,2,2,bs.s1550_day1905a_a.2.pha,51258.09281,832,1931.05,1955.39,0.728,0.005,0.255,0.005,seg1905a_a_rsfft.asc,0.0331,0.0018,1,94,1901.282,36.401,1.04,0.045
day1905b_a,164634868.4,164635890.4,51258.50208,1022,40401-01-61-00,4,234,bs.s1550_day1905b_a.2.pha,51258.50207,992,1882.24,1904.89,0.727,0.005,0.265,0.005,seg1905b_a_rsfft.asc,0.0317,0.0011,1,94,1857.781,26.201,1.037,0.046
day1905c_a,164676212.4,164678044.4,51258.98528,1832,40401-01-62-00,3,23,bs.s1550_day1905c_a.2.pha,51258.98531,1808,1810.38,1826.16,0.733,0.005,0.317,0.005,seg1905c_a_rsfft.asc,0.0319,0.0011,1,94,1785.662,37.767,1.041,0.045
day1906_a,164700177.4,164701074.4,51259.25724,897,40401-01-62-01,4,234,bs.s1550_day1906_a.2.pha,51259.25726,864,1772.1,1788.12,0.736,0.005,0.317,0.005,seg1906_a_rsfft.asc,0.0329,0.0012,1,94,1747.43,28.944,1.038,0.045
day1907_a,164812532.4,164814818.4,51260.56569,2286,40401-01-63-00,4,123,bs.s1550_day1907_a.2.pha,51260.56568,2256,1435.44,1526.97,0.599,0.005,0.201,0.005,seg1907_a_rsfft.asc,0.0108,0.0012,1,94,1434.007,28.878,1.031,0.045
day1908_a,164917348.4,164919304.4,51261.77693,1956,40401-01-64-00,5,1234,bs.s1550_day1908_a.2.pha,51261.77698,1936,1307.15,1391.25,0.586,0.005,0.211,0.005,seg1908_a_rsfft.asc,0.0094,0.0013,1,94,1309.583,22.204,1.032,0.046
day1910_a,165033331.4,165034777.4,51263.11637,1446,40401-01-65-00,3,23,bs.s1550_day1910_a.2.pha,51263.11633,1440,1190.96,1267.91,0.575,0.005,0.229,0.005,seg1910_a_rsfft.asc,0.0137,0.002,1,94,1182.57,24.116,1.031,0.046
day1911_a,165175060.4,165178620.4,51264.76899,3560,40401-01-66-00,3,12,bs.s1550_day1911_a.2.pha,51264.76902,3520,951.13,1014.32,0.551,0.005,0.231,0.005,seg1911_a_rsfft.asc,0.0126,0.0017,1,94,948.497,21.061,1.026,0.046
day1912_a,165249876.4,165252482.4,51265.62939,2606,40401-01-67-00,3,12,bs.s1550_day1912_a.2.pha,51265.62939,2560,916.39,975.99,0.552,0.005,0.256,0.005,seg1912_a_rsfft.asc,0.0142,0.0019,1,94,914.335,19.592,1.025,0.046
day1913_a,165359188.4,165362404.4,51266.89811,3216,40401-01-68-00,2,2,bs.s1550_day1913_a.2.pha,51266.89818,3184,736.74,788.92,0.527,0.005,0.201,0.005,seg1913_a_rsfft.asc,0.0159,0.0024,1,94,729.306,21.694,1.035,0.046
day1914_a,165422500.4,165425224.4,51267.62804,2724,40401-01-69-00,2,2,bs.s1550_day1914_a.2.pha,51267.62809,2704,768.96,819.26,0.532,0.005,0.274,0.005,seg1914_a_rsfft.asc,0.0165,0.0027,1,94,760.716,21.444,1.025,0.046
day1916_a,165600833.4,165604411.4,51269.69702,3578,40401-01-70-00,3,12,bs.s1550_day1916_a.2.pha,51269.69707,3552,689.27,733.95,0.529,0.005,0.296,0.005,seg1916_a_rsfft.asc,0.028,0.0017,1,94,687.912,19.197,1.024,0.046
